data,mm,uf
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-25,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-26,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,0.0,SP
2015-03-27,14.2,SP
2015-03-27,38.8,SP
2015-03-27,16.0,SP
2015-03-28,0.4,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.2,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,0.0,SP
2015-03-28,1.6,SP
2015-03-28,13.2,SP
2015-03-28,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.2,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,0.0,SP
2015-03-29,20.6,SP
2015-03-29,5.4,SP
2015-03-30,0.8,SP
2015-03-30,0.2,SP
2015-03-30,0.8,SP
2015-03-30,3.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.8,SP
2015-03-30,5.8,SP
2015-03-30,1.2,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-30,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.2,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-03-31,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-01,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-02,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-03,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-04,4.2,SP
2015-04-04,11.4,SP
2015-04-04,3.4,SP
2015-04-04,0.8,SP
2015-04-04,0.0,SP
2015-04-04,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.6,SP
2015-04-05,0.8,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,1.6,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,0.0,SP
2015-04-05,13.6,SP
2015-04-06,0.4,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.4,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.8,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.2,SP
2015-04-06,0.2,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-06,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-07,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-08,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-09,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-10,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-11,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-12,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-13,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-14,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,1.0,SP
2015-04-15,0.6,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-15,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.2,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-16,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-17,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-18,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.0,SP
2015-04-19,0.6,SP
2015-04-19,1.2,SP
2015-04-19,0.4,SP
2015-04-19,0.2,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-20,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-21,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.2,SP
2015-04-22,1.4,SP
2015-04-22,3.6,SP
2015-04-22,0.2,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-22,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-23,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-24,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-25,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-26,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-27,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-28,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-29,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-04-30,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-01,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-02,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-03,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,2.4,SP
2015-05-04,5.2,SP
2015-05-04,8.6,SP
2015-05-04,3.4,SP
2015-05-04,0.8,SP
2015-05-04,0.8,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-04,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
2015-05-05,0.0,SP
